Person_id,Survey_date,round,status,tenure,geography,province,schoolquintile,additional_lang,home_lang,science,female,sa_citizen,Birthyear,Birthmonth,Target,mathf,mathlitf,math_achieved,mathlit_achieved,educ,year,age
Id_mcz4ft367h,3/22/2023,4,unemployed,795,Rural,KwaZulu-Natal,5,,40 - 49 %,,1,1,2000,11,0,0,1,0,0,1,2023,23
Id_cb1phjeplm,3/2/2022,2,unemployed,431,Rural,Eastern Cape,1,60 - 69 %,,,1,1,2000,1,0,0,0,0,0,1,2022,22
Id_r0sa8io4z1,2/8/2023,4,wage employed,153,Rural,Limpopo,,,,,0,1,1990,7,0,0,0,0,0,0,2023,33
Id_uoo75ji26s,2/8/2023,4,studying,,Urban,KwaZulu-Natal,,,,,0,1,2003,9,0,0,0,,,0,2023,20
Id_jurbco85g7,8/12/2022,3,studying,,Rural,North West,3,60 - 69 %,,40 - 49 %,0,1,1998,2,0,1,0,0,0,1,2022,24
Id_cmb9qide0j,2/9/2023,4,unemployed,36,Urban,Gauteng,1,60 - 69 %,,,0,1,2003,11,0,0,1,0,0,1,2023,20
Id_re1d9belrd,2/16/2023,4,wage employed,306,Urban,Gauteng,2,50 - 59 %,,,0,1,2001,3,0,0,1,0,0,1,2023,22
Id_ctjzak6v9s,3/8/2022,2,wage employed,150,Urban,Limpopo,,60 - 69 %,,,1,1,1993,7,0,0,1,0,0,3,2022,29
Id_xyt9et060e,2/9/2023,4,studying,,Urban,Gauteng,5,60 - 69 %,,,1,1,2000,1,1,0,1,0,0,1,2023,23
Id_8vnh87hb6b,2/28/2023,4,wage employed,122,Urban,Western Cape,4,,50 - 59 %,,0,1,2002,6,0,0,1,0,0,1,2023,21
Id_84ibpjknul,3/2/2023,4,wage employed,1157,Urban,Western Cape,,,,,0,1,1997,9,1,0,0,,,0,2023,26
Id_4sb49n4rd8,3/7/2023,4,unemployed,2621,Urban,Free State,4,40 - 49 %,,,1,1,1994,12,0,0,1,0,0,1,2023,29
Id_3ww3sl2qnu,8/16/2021,1,studying,,Urban,Gauteng,4,50 - 59 %,,0 - 29 %,0,1,1992,4,1,0,1,0,0,1,2021,29
Id_b4toaasd3s,3/2/2022,2,studying,,Urban,KwaZulu-Natal,,50 - 59 %,,,1,1,2000,1,0,0,1,0,0,1,2022,22
Id_ant3c5a9pe,8/15/2022,3,unemployed,492,Rural,Limpopo,2,50 - 59 %,,40 - 49 %,0,1,1997,6,0,1,0,0,0,1,2022,25
Id_mqrlc9pjtx,2/1/2023,4,unemployed,36,Rural,Mpumalanga,1,60 - 69 %,,40 - 49 %,0,1,2000,5,0,1,0,0,0,1,2023,23
Id_k559jl3hcs,3/3/2022,2,unemployed,797,Rural,KwaZulu-Natal,2,,,,1,1,2000,1,0,0,0,0,0,0,2022,22
Id_fqks3qx506,8/11/2022,3,studying,,Urban,Gauteng,,,,,1,1,1994,11,0,0,0,,,0,2022,28
Id_mc907bb74g,3/20/2023,4,unemployed,153,Suburb,Limpopo,,70 - 79 %,,60 - 69 %,1,1,1998,11,0,1,0,0,0,3,2023,25
Id_ycwsvblhmj,8/2/2022,3,unemployed,158,Urban,Western Cape,5,,50 - 59 %,,1,1,1993,2,0,0,1,0,0,1,2022,29
Id_j7jhy3ilex,8/17/2021,1,self employed,273,Urban,Limpopo,3,,,,1,1,1994,12,1,0,0,0,0,0,2021,27
Id_zvau3m9tza,2/10/2023,4,wage employed,852,Urban,Western Cape,,,40 - 49 %,,0,1,1999,8,1,0,0,0,0,1,2023,24
Id_h8dn2rpl0j,2/22/2023,4,unemployed,1650,Urban,KwaZulu-Natal,,,,,0,1,1994,10,0,0,0,,,0,2023,29
Id_hx92degnnn,3/1/2022,2,unemployed,104,Urban,Free State,2,40 - 49 %,,0 - 29 %,0,1,1996,8,1,1,0,0,0,1,2022,26
Id_79adeyk1rd,7/28/2022,3,unemployed,5,Urban,Gauteng,,,,,0,1,1989,10,0,0,0,,,0,2022,33
Id_wllmgp5hpq,2/15/2023,4,studying,,Urban,KwaZulu-Natal,,,,,0,1,2000,1,0,0,0,,,0,2023,23
Id_r48a59p9fl,3/2/2022,2,self employed,14,Urban,Gauteng,5,,50 - 59 %,,1,1,2000,1,1,0,1,0,1,1,2022,22
Id_uyuqh9osoj,7/29/2022,3,other,,Urban,Gauteng,,30 - 39 %,,,1,1,1973,9,1,0,1,0,0,1,2022,49
Id_l0qqrs2kq2,2/2/2023,4,studying,,Urban,Western Cape,,30 - 39 %,,,0,1,2001,11,0,0,1,0,0,1,2023,22
Id_ttghz2w36j,8/4/2022,3,unemployed,583,Urban,Gauteng,2,50 - 59 %,,,0,1,1999,5,0,0,0,0,0,1,2022,23
Id_oqk1drq5at,2/24/2022,2,unemployed,90,Urban,Free State,3,50 - 59 %,,,1,1,1998,9,0,0,1,0,0,3,2022,24
Id_w45tws04zq,2/6/2023,4,unemployed,67,Urban,Gauteng,,,60 - 69 %,50 - 59 %,1,1,1998,4,0,1,0,0,0,3,2023,25
Id_ytf0tb27t6,3/11/2022,2,wage employed,152,Urban,Gauteng,5,,40 - 49 %,,1,1,2000,1,0,0,1,0,0,1,2022,22
Id_1xo01rhi3j,2/28/2022,2,unemployed,1163,Urban,Eastern Cape,1,70 - 79 %,,,0,1,1999,11,0,0,1,0,1,1,2022,23
Id_wbt3omnrw9,2/22/2023,4,wage employed,1461,Suburb,KwaZulu-Natal,,,,,0,1,1991,2,0,0,0,,,0,2023,32
Id_sb9bdcmkyq,8/19/2021,1,wage employed,0,Urban,Northern Cape,,,,,1,1,1998,4,0,0,0,,,0,2021,23
Id_f479w2w7wi,3/3/2022,2,unemployed,1132,Urban,Gauteng,3,,,,1,1,2000,1,0,0,0,0,0,0,2022,22
Id_b1p0rxa628,3/16/2023,4,unemployed,1065,Urban,Free State,,40 - 49 %,,,1,1,1995,11,0,0,1,0,0,1,2023,28
Id_z6ygw0ooib,8/13/2021,1,self employed,231,Urban,Gauteng,,60 - 69 %,,,0,1,1972,9,1,0,0,0,0,1,2021,49
Id_m741kyi6ix,3/15/2022,2,self employed,60,Urban,Gauteng,1,50 - 59 %,,,1,1,2000,1,1,0,1,0,0,1,2022,22
Id_mvbe6n7kr4,8/5/2022,3,unemployed,97,Urban,KwaZulu-Natal,0,,70 - 79 %,40 - 49 %,0,1,1999,8,0,1,0,0,0,2,2022,23
Id_i7e63hvbdn,8/4/2022,3,unemployed,248,Urban,Gauteng,4,,40 - 49 %,,1,1,2001,3,0,0,1,0,0,1,2022,21
Id_3gn0iwrv2k,3/1/2023,4,unemployed,795,Suburb,Gauteng,2,,60 - 69 %,0 - 29 %,0,1,1998,12,0,0,0,0,0,1,2023,25
Id_wmgdoyfsew,3/14/2022,2,unemployed,1538,Rural,Mpumalanga,1,50 - 59 %,,,1,1,2000,1,0,0,1,0,0,1,2022,22
Id_eoozghdxg6,2/20/2023,4,studying,,Urban,Free State,3,50 - 59 %,,40 - 49 %,0,1,1997,12,0,1,0,0,0,1,2023,26
Id_zjwnam7ha6,3/17/2023,4,unemployed,429,Urban,Western Cape,2,,,,1,1,1989,9,0,0,0,0,0,0,2023,34
Id_vgeqfq80u1,2/13/2023,4,wage employed,0,Rural,KwaZulu-Natal,3,,40 - 49 %,,0,1,1999,7,0,0,1,0,0,2,2023,24
Id_69psbyvvjo,8/5/2022,3,unemployed,217,Urban,Limpopo,,40 - 49 %,,,0,1,2000,2,0,0,1,0,0,1,2022,22
Id_cpb8hbqzpp,2/17/2023,4,unemployed,370,Urban,North West,0,,,,0,1,1989,9,0,0,0,0,0,0,2023,34
Id_ns4rki5al0,2/8/2023,4,unemployed,153,Suburb,Gauteng,1,60 - 69 %,,,1,1,2000,1,0,0,1,0,0,1,2023,23
Id_uctpx0heuv,2/23/2022,2,unemployed,424,Urban,Free State,1,50 - 59 %,,30 - 39 %,1,1,1995,9,0,0,1,0,0,1,2022,27
Id_8fxny1178t,3/23/2023,4,unemployed,460,Suburb,Limpopo,1,60 - 69 %,,,1,1,2000,6,0,0,1,0,0,1,2023,23
Id_z6fxijy7x1,2/27/2023,4,unemployed,1132,Rural,KwaZulu-Natal,2,50 - 59 %,,50 - 59 %,0,1,1998,2,0,1,0,0,0,1,2023,25
Id_tb9uc35xuz,2/9/2023,4,wage employed,3560,Urban,Eastern Cape,3,30 - 39 %,,40 - 49 %,1,1,1988,2,0,1,0,0,0,2,2023,35
Id_ax6vk5bs1p,3/8/2022,2,studying,,Urban,Western Cape,,70 - 79 %,,,1,1,2000,1,0,0,1,0,0,1,2022,22
Id_y5pihvyc10,2/25/2022,2,wage employed,141,Urban,Free State,3,60 - 69 %,,,1,1,1998,7,1,0,1,0,0,1,2022,24
Id_m5h489kyxr,3/8/2023,4,studying,,Urban,North West,,50 - 59 %,,,1,1,1995,7,0,0,0,0,0,3,2023,28
Id_n2x780mybr,3/9/2023,4,studying,,Urban,Gauteng,0,,50 - 59 %,,1,1,2002,3,0,0,1,0,0,1,2023,21
Id_8d4vparsiv,2/25/2022,2,unemployed,1145,Urban,Free State,5,,,,1,1,1997,4,1,0,0,0,0,0,2022,25
Id_a2b4t5eug3,2/16/2023,4,studying,,Urban,KwaZulu-Natal,2,50 - 59 %,,,1,1,1995,10,1,0,1,0,0,3,2023,28
Id_8q00j6cfu7,2/6/2023,4,studying,,Suburb,Mpumalanga,,,,,0,1,2002,12,0,0,0,,,0,2023,21
Id_ni9ffk3nfa,3/9/2022,2,wage employed,511,Urban,Gauteng,2,,,,1,1,1995,6,0,0,0,0,0,0,2022,27
Id_c5sf7w9fao,8/4/2022,3,unemployed,36,Rural,Mpumalanga,4,,,,0,1,1995,10,0,0,0,0,0,0,2022,27
Id_6ore88ynlf,8/10/2022,3,wage employed,5,Urban,Mpumalanga,2,,,,0,1,1997,11,1,0,0,0,0,1,2022,25
Id_pedma16oz1,3/16/2023,4,unemployed,490,Urban,Free State,1,40 - 49 %,,,1,1,1999,12,0,0,1,0,0,1,2023,24
Id_sdvcuej1fo,3/20/2023,4,unemployed,370,Urban,KwaZulu-Natal,,50 - 59 %,,,1,1,1998,2,0,0,1,0,0,1,2023,25
Id_x3167xsmnc,3/10/2022,2,studying,,Urban,Mpumalanga,1,,,,1,1,1996,10,0,0,0,0,0,1,2022,26
Id_bq5s7ppo73,3/10/2022,2,studying,,Rural,Eastern Cape,,,,,1,1,1998,9,0,0,0,,,0,2022,24
Id_a7e7seoasp,3/16/2023,4,wage employed,365,Urban,Gauteng,,,,,1,1,1995,6,1,0,0,,,0,2023,28
Id_2o6hb4nssp,3/15/2023,4,unemployed,429,Urban,Gauteng,,,,,1,1,2001,4,0,0,0,,,0,2023,22
Id_54gw78shiw,3/14/2023,4,unemployed,339,Urban,North West,,50 - 59 %,,,1,1,1989,12,0,0,0,0,0,2,2023,34
Id_5c02v2omvu,8/5/2022,3,wage employed,365,Urban,KwaZulu-Natal,,,,,1,1,1994,11,0,0,0,,,0,2022,28
Id_omtk6avtod,2/9/2023,4,unemployed,2015,Urban,Western Cape,4,,,,0,1,1997,6,0,0,0,0,0,0,2023,26
Id_a3v0r0ozh8,3/16/2023,4,studying,,Urban,KwaZulu-Natal,3,70 - 79 %,,40 - 49 %,1,1,2002,6,0,1,0,0,0,2,2023,21
Id_aqxfqp3xle,8/5/2022,3,unemployed,1040,Rural,KwaZulu-Natal,4,30 - 39 %,,,0,1,1990,10,0,0,1,0,0,1,2022,32
Id_jvjd4bnrwc,7/28/2022,3,studying,,Urban,Gauteng,5,,50 - 59 %,,1,1,1998,9,0,0,1,0,0,3,2022,24
Id_l295uzn87b,2/10/2023,4,unemployed,554,Urban,KwaZulu-Natal,,,,,0,1,2000,1,0,0,0,,,0,2023,23
Id_dbcpr4efrq,2/24/2022,2,unemployed,1155,Suburb,Limpopo,3,60 - 69 %,,30 - 39 %,1,1,2000,6,0,0,0,0,0,1,2022,22
Id_f7yyojy24h,3/15/2022,2,unemployed,1046,Rural,North West,2,60 - 69 %,,40 - 49 %,1,1,2000,1,1,1,0,0,0,1,2022,22
Id_th5y3oc8x2,2/13/2023,4,self employed,,Rural,North West,,,,,0,1,1994,7,1,0,0,0,0,0,2023,29
Id_8hx99aysdc,3/20/2023,4,studying,,Urban,Gauteng,3,60 - 69 %,,,1,1,2003,9,0,0,1,0,0,1,2023,20
Id_ss63r07k58,2/16/2023,4,self employed,1497,Suburb,Gauteng,5,,50 - 59 %,,0,1,2000,1,1,0,1,0,0,3,2023,23
Id_skj2kj1d03,7/28/2022,3,unemployed,1313,Suburb,Gauteng,2,,,,1,1,1998,9,0,0,0,0,0,0,2022,24
Id_smzihl2fih,3/23/2023,4,wage employed,153,Rural,Limpopo,,,,,1,1,2001,4,0,0,0,,,0,2023,22
Id_9ij1ansldl,2/14/2023,4,unemployed,1132,Urban,KwaZulu-Natal,1,50 - 59 %,,50 - 59 %,1,1,2001,1,0,1,0,0,0,1,2023,22
Id_h8x7os8ifc,7/28/2022,3,self employed,186,Urban,Gauteng,,,,,0,1,2003,6,1,0,0,,,0,2022,19
Id_nm7iw5gp0o,2/24/2022,2,unemployed,54,Urban,Gauteng,,,,,1,1,2002,8,0,0,0,,,0,2022,20
Id_1ormdugfmv,2/9/2023,4,unemployed,334,Urban,North West,,,50 - 59 %,,0,1,1999,6,0,0,1,0,0,1,2023,24
Id_spfontkzxr,8/23/2021,1,wage employed,0,Urban,Gauteng,4,60 - 69 %,,40 - 49 %,0,1,1991,7,1,1,0,0,0,1,2021,30
Id_nwumeo86rj,2/23/2022,2,wage employed,516,Urban,Western Cape,5,,50 - 59 %,,1,1,1994,8,0,0,1,0,0,1,2022,28
Id_f5choae9l2,3/13/2023,4,unemployed,1160,Rural,Mpumalanga,,,,,1,1,2001,1,0,0,0,,,0,2023,22
Id_18o5a3ecvj,8/18/2021,1,employment programme,0,Urban,Gauteng,1,70 - 79 %,,70 - 79 %,0,1,1998,1,0,1,0,1,0,3,2021,23
Id_cp4u18tnwj,3/3/2022,2,self employed,66,Urban,Gauteng,2,60 - 69 %,,30 - 39 %,1,1,2000,1,1,1,0,0,0,1,2022,22
Id_lfrcdnaxmb,3/8/2022,2,unemployed,95,Urban,Gauteng,1,50 - 59 %,,,0,1,1998,5,0,0,1,0,0,1,2022,24
Id_73caku8ngo,8/10/2022,3,other,,Urban,Gauteng,,40 - 49 %,,,0,1,1988,7,1,0,0,0,0,1,2022,34
Id_wqsx0oj0c5,2/28/2023,4,unemployed,951,Rural,Mpumalanga,3,50 - 59 %,,,0,1,1991,6,0,0,1,0,0,1,2023,32
Id_08m193z1nt,3/17/2023,4,studying,,Urban,Mpumalanga,,50 - 59 %,,50 - 59 %,1,1,1998,9,0,1,0,0,0,1,2023,25
Id_0xsu4oltte,3/9/2022,2,wage employed,89,Urban,KwaZulu-Natal,,50 - 59 %,,,1,1,1994,5,0,0,1,0,0,1,2022,28
Id_iu7h37qlvw,2/1/2023,4,studying,,Suburb,Limpopo,3,40 - 49 %,,30 - 39 %,1,1,1998,10,0,1,0,0,0,1,2023,25
Id_sb6nxq0nil,3/9/2022,2,wage employed,1095,Urban,KwaZulu-Natal,,50 - 59 %,,,1,1,1986,11,0,0,0,0,0,1,2022,36
Id_hy44ak3u1s,2/7/2023,4,unemployed,1132,Urban,Gauteng,4,,,,1,1,2000,1,0,0,0,0,0,0,2023,23
Id_cpj966lb4u,3/11/2022,2,unemployed,795,Urban,KwaZulu-Natal,,60 - 69 %,,0 - 29 %,1,1,2000,1,0,0,0,0,0,1,2022,22
Id_nxs3godqpq,3/15/2023,4,wage employed,365,Rural,Mpumalanga,,,,,1,1,1990,1,0,0,0,,,0,2023,33
Id_3kzb5k929p,3/16/2022,2,unemployed,102,Urban,North West,,,,,1,1,2000,1,0,0,0,,,0,2022,22
Id_21ie44mvk2,3/2/2023,4,wage employed,883,Urban,KwaZulu-Natal,,,,,0,1,1997,5,0,0,0,,,0,2023,26
Id_wj6plsutx1,8/1/2022,3,other,,Urban,Free State,1,40 - 49 %,,,1,1,1994,6,1,0,1,0,0,1,2022,28
Id_31ksq2sviw,3/2/2022,2,unemployed,33,Suburb,Western Cape,,,,,1,1,2000,1,0,0,0,0,0,1,2022,22
Id_7hq667fp0b,8/12/2021,1,studying,,Rural,Limpopo,3,,,,1,1,1996,4,0,0,0,0,0,1,2021,25
Id_by21wre6mo,3/2/2023,4,studying,,Urban,KwaZulu-Natal,,,,,0,1,1997,11,1,0,0,,,0,2023,26
Id_x59j4vhxab,8/11/2022,3,unemployed,614,Urban,Gauteng,2,50 - 59 %,,,1,1,2001,5,0,0,1,0,1,1,2022,21
Id_1julaeux6v,8/8/2022,3,unemployed,1374,Urban,KwaZulu-Natal,5,,40 - 49 %,,0,1,1997,5,0,0,1,0,0,1,2022,25
Id_qctth65iyk,8/11/2022,3,wage employed,,Urban,Free State,2,50 - 59 %,,30 - 39 %,1,1,1998,7,0,1,0,0,0,1,2022,24
Id_6ubme9krni,2/24/2022,2,unemployed,445,Urban,Gauteng,3,60 - 69 %,,,1,1,2001,10,0,0,1,0,1,3,2022,21
Id_l6kdgdxd38,2/16/2023,4,unemployed,1461,Rural,Limpopo,,60 - 69 %,,,0,1,2000,1,0,0,1,0,0,1,2023,23
Id_p08282htlf,3/8/2022,2,unemployed,737,Urban,Gauteng,3,,40 - 49 %,,0,1,1998,1,1,0,1,0,0,1,2022,24
Id_ru09qfli10,3/13/2023,4,unemployed,429,Urban,Eastern Cape,,,,,1,1,2000,11,0,0,0,,,0,2023,23
Id_pxampijm57,2/21/2023,4,unemployed,,Urban,Gauteng,,,,,0,1,1992,7,1,0,0,0,0,0,2023,31
Id_u54bz3yubn,8/8/2022,3,other,,Urban,Western Cape,4,,,,0,1,2003,4,1,0,0,0,0,0,2022,19
Id_cnqe9p3lff,2/7/2023,4,unemployed,36,Urban,Gauteng,5,,50 - 59 %,,0,1,2000,1,0,0,1,0,0,2,2023,23
Id_7mjadyqnch,3/17/2023,4,wage employed,153,Urban,Western Cape,,,,,1,1,1999,3,0,0,0,,,0,2023,24
Id_vcv8vl6pjm,8/1/2022,3,wage employed,,Suburb,Mpumalanga,,,,,1,1,1999,10,0,0,0,,,0,2022,23
Id_k3zpx0g70i,2/22/2023,4,wage employed,822,Rural,North West,1,,,,0,1,1997,8,0,0,0,0,0,0,2023,26
Id_daqtfmuw7g,3/20/2023,4,wage employed,339,Urban,KwaZulu-Natal,,30 - 39 %,,30 - 39 %,1,1,1999,3,1,1,0,0,0,1,2023,24
Id_uierbwyu3k,8/4/2022,3,unemployed,1254,Urban,Gauteng,2,50 - 59 %,,30 - 39 %,0,1,1990,9,0,1,0,0,0,1,2022,32
Id_4p25gdybdz,2/8/2023,4,unemployed,1370,Rural,Limpopo,,,,,0,1,1999,4,1,0,0,0,0,0,2023,24
Id_zryc8zlng8,3/2/2022,2,unemployed,796,Urban,Gauteng,3,,,,1,1,2000,1,0,0,0,0,0,0,2022,22
Id_cb9zwgmb3c,2/16/2023,4,studying,,Urban,Gauteng,,,,,0,1,2000,5,0,0,0,,,0,2023,23
Id_1a0lwfrwwc,8/4/2022,3,unemployed,127,Urban,KwaZulu-Natal,,,,,1,1,1997,9,0,0,0,,,0,2022,25
Id_of7q6r3pn9,3/7/2023,4,wage employed,0,Urban,Gauteng,,,,,1,1,1993,11,0,0,0,,,0,2023,30
Id_8h8utd3ikj,3/7/2022,2,unemployed,182,Urban,Eastern Cape,3,50 - 59 %,,,0,1,2000,1,1,0,1,0,0,1,2022,22
Id_63rnuas4k5,2/23/2022,2,unemployed,789,Rural,North West,1,60 - 69 %,,,1,1,2001,2,0,0,1,0,0,1,2022,21
Id_awqfqpawkw,2/9/2023,4,unemployed,736,Urban,KwaZulu-Natal,2,50 - 59 %,,40 - 49 %,1,1,2000,1,0,1,0,0,0,1,2023,23
Id_ytplloyz2v,8/13/2021,1,studying,,Urban,Gauteng,,,,,0,1,2002,5,0,0,0,,,0,2021,19
Id_vzxlbn9tw2,8/12/2021,1,studying,,Rural,KwaZulu-Natal,3,,,,1,1,1998,2,0,0,0,0,0,1,2021,23
Id_17r0uaksqo,2/23/2023,4,studying,,Suburb,KwaZulu-Natal,3,60 - 69 %,,50 - 59 %,0,1,2001,3,0,1,0,0,0,1,2023,22
Id_r428srmui3,8/15/2022,3,other,,Urban,KwaZulu-Natal,4,,60 - 69 %,,0,1,1995,5,1,0,0,0,0,1,2022,27
Id_onzkx0ex5m,3/3/2022,2,unemployed,639,Urban,Western Cape,,,,,1,1,2000,1,1,0,0,,,0,2022,22
Id_til98mssrb,8/1/2022,3,unemployed,2805,Urban,Limpopo,,,,,1,1,1992,3,0,0,0,,,0,2022,30
Id_3spdmekqkj,8/5/2022,3,studying,,Rural,Mpumalanga,1,50 - 59 %,,,1,1,2003,4,0,0,1,0,0,1,2022,19
Id_7zu946rbph,2/21/2023,4,unemployed,1675,Urban,Free State,1,50 - 59 %,,,0,1,1991,7,1,0,1,0,0,1,2023,32
Id_1teod967gl,3/1/2022,2,self employed,701,Urban,Gauteng,3,40 - 49 %,,,0,1,1998,8,1,0,0,0,0,1,2022,24
Id_zw9bido297,2/24/2022,2,unemployed,59,Urban,Free State,,,,,1,1,2001,5,0,0,0,,,0,2022,21
Id_r3b3izpdeh,9/3/2022,3,unemployed,248,Urban,Gauteng,,50 - 59 %,,,1,1,2000,1,0,0,1,0,0,2,2022,22
Id_ptpumbpp74,2/25/2022,2,unemployed,1156,Urban,Eastern Cape,3,50 - 59 %,,,1,1,1996,2,0,0,1,0,0,1,2022,26
Id_natky8hk58,2/9/2023,4,unemployed,1073,Urban,Gauteng,,,,,0,1,1995,11,0,0,0,0,0,0,2023,28
Id_ovg1skp8ip,2/1/2023,4,studying,,Urban,Gauteng,5,,40 - 49 %,,0,1,2000,9,1,0,1,0,0,1,2023,23
Id_o8rtc00u7c,2/24/2023,4,unemployed,1497,Urban,Gauteng,5,,,,0,1,1992,10,0,0,0,0,0,0,2023,31
Id_82evmr97nc,8/10/2022,3,other,,Urban,Gauteng,3,50 - 59 %,,,1,1,1998,10,1,0,1,0,0,1,2022,24
Id_38n41mksne,8/12/2021,1,studying,,Urban,Eastern Cape,3,60 - 69 %,,,1,1,1999,2,0,0,1,0,0,1,2021,22
Id_h1cd40vxh4,2/16/2023,4,wage employed,311,Urban,Northern Cape,,,,,0,1,1998,4,1,0,0,,,0,2023,25
Id_93qlj7s8d2,8/8/2022,3,wage employed,,Suburb,Mpumalanga,2,,,,0,1,2000,6,0,0,0,0,0,0,2022,22
Id_eq5ua9wxht,2/24/2022,2,wage employed,0,Urban,KwaZulu-Natal,1,50 - 59 %,,,1,1,1995,12,1,0,1,0,0,1,2022,27
Id_phjd0oq4io,8/3/2022,3,other,,Urban,KwaZulu-Natal,,,,,0,1,1997,4,1,0,0,,,0,2022,25
Id_e0demfh12r,2/27/2023,4,unemployed,334,Rural,Mpumalanga,2,50 - 59 %,,40 - 49 %,0,1,2002,12,0,1,0,0,0,1,2023,21
Id_g6u8blb3gj,8/8/2022,3,unemployed,1678,Urban,Eastern Cape,0,40 - 49 %,,,1,1,1997,5,0,0,1,0,0,1,2022,25
Id_aajm1u75oa,2/16/2023,4,wage employed,61,Urban,North West,2,50 - 59 %,,0 - 29 %,0,1,1999,5,0,1,0,0,0,1,2023,24
Id_12zc3tzwvn,2/13/2023,4,wage employed,0,Urban,Mpumalanga,,,,,0,1,1996,4,0,0,0,,,0,2023,27
Id_r16oei22ph,2/7/2023,4,unemployed,36,Suburb,Limpopo,,40 - 49 %,,,0,1,1999,10,0,0,1,0,0,1,2023,24
Id_gi4hcvk15o,2/27/2023,4,unemployed,1193,Urban,Free State,,,,,0,1,1999,12,0,0,0,,,0,2023,24
Id_s9qk4grzsp,8/2/2022,3,self employed,1466,Urban,Eastern Cape,3,40 - 49 %,,,0,1,2000,8,1,0,1,0,0,1,2022,22
Id_x0k9188bkq,3/2/2023,4,unemployed,245,Rural,Mpumalanga,1,30 - 39 %,,,1,1,2000,1,0,0,1,0,0,1,2023,23
Id_sdlk5vobrh,8/11/2022,3,other,,Urban,Eastern Cape,4,50 - 59 %,,,1,1,1996,11,1,1,0,0,0,2,2022,26
Id_d1d4hyl4or,3/15/2023,4,unemployed,2256,Urban,Free State,,,,,1,1,1988,4,0,0,0,,,0,2023,35
Id_0yj6mf6b39,2/25/2022,2,unemployed,464,Urban,Gauteng,2,60 - 69 %,,,1,1,2001,3,1,0,1,0,0,1,2022,21
Id_e1yipviem9,3/8/2022,2,wage employed,91,Rural,North West,,,,,0,1,1993,7,1,0,0,0,0,1,2022,29
Id_azujp6psxu,2/23/2022,2,unemployed,546,Urban,Gauteng,,50 - 59 %,,,1,1,1998,6,0,0,1,0,0,1,2022,24
Id_6kb6zd0pq7,7/29/2022,3,other,,Urban,Gauteng,,,,,1,1,2002,8,1,0,0,,,0,2022,20
Id_pzl4jyleib,8/1/2022,3,unemployed,1709,Rural,Limpopo,,,,,1,1,1992,1,0,0,0,,,0,2022,30
Id_076tj18idv,8/11/2022,3,other,,Urban,KwaZulu-Natal,2,60 - 69 %,,,1,1,1990,8,1,0,1,0,1,3,2022,32
Id_e7viwtytsz,3/2/2022,2,unemployed,461,Rural,Mpumalanga,3,70 - 79 %,,30 - 39 %,1,1,2000,1,0,1,0,0,0,1,2022,22
Id_dgs30y7mmy,8/19/2021,1,studying,,Urban,Western Cape,3,60 - 69 %,,,0,1,2002,6,0,0,1,0,0,1,2021,19
Id_v52k9i7r4h,3/23/2023,4,unemployed,613,Rural,Limpopo,,,,,1,1,1997,7,0,0,0,,,0,2023,26
Id_t8lwhc3r7d,2/6/2023,4,studying,,Suburb,Gauteng,,,,,1,1,1998,1,1,0,0,,,0,2023,25
Id_a66azy9g03,8/10/2022,3,unemployed,2774,Urban,Northern Cape,3,40 - 49 %,,,0,1,1994,11,0,0,1,0,0,1,2022,28
Id_dtoadd5qyz,8/5/2022,3,other,,Rural,KwaZulu-Natal,5,,60 - 69 %,,1,1,1998,10,1,0,1,0,0,2,2022,24
Id_flufbeov7s,3/22/2023,4,unemployed,429,Urban,Limpopo,,,40 - 49 %,,1,1,1991,9,0,0,1,0,0,1,2023,32
Id_0zjyfmruun,3/8/2023,4,unemployed,64,Rural,KwaZulu-Natal,2,,,,1,1,2003,6,0,0,0,0,0,0,2023,20
Id_6sc8pgp981,3/1/2023,4,self employed,1101,Rural,Limpopo,,,,,0,1,1993,1,1,0,0,,,0,2023,30
Id_gm2rd4ukqo,2/25/2022,2,studying,,Urban,Northern Cape,,50 - 59 %,,60 - 69 %,1,1,1995,2,0,1,0,0,0,3,2022,27
Id_3etggy80sr,2/15/2023,4,wage employed,61,Urban,Western Cape,,50 - 59 %,,50 - 59 %,1,1,1991,3,0,1,0,0,0,1,2023,32
Id_hlz2x5az34,8/10/2022,3,other,,Urban,Gauteng,5,,60 - 69 %,50 - 59 %,0,1,1998,8,0,1,0,0,0,3,2022,24
Id_m62katu5br,2/8/2023,4,studying,,Urban,Free State,,,,,0,1,2000,9,0,0,0,,,0,2023,23
Id_554q72pmcv,2/8/2023,4,unemployed,2381,Urban,Gauteng,,,,,1,1,1992,1,0,0,0,,,0,2023,31
Id_2qo9383jog,8/11/2021,1,wage employed,0,Urban,Eastern Cape,3,60 - 69 %,,30 - 39 %,1,1,1999,3,0,0,1,0,0,1,2021,22
Id_0h88tdr4ge,8/18/2021,1,wage employed,0,Rural,North West,1,60 - 69 %,,,1,1,1995,4,0,0,1,0,0,1,2021,26
Id_0aa4r3tzc1,3/4/2022,2,unemployed,461,Urban,Western Cape,3,,,,1,1,2000,1,0,0,0,0,0,0,2022,22
Id_5k6dfapkha,2/2/2023,4,wage employed,366,Rural,Limpopo,,60 - 69 %,,30 - 39 %,1,1,2000,1,1,0,0,0,0,1,2023,23
